MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumSaturatedHeterocycles,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_O,fr_C_S,fr_Imine,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aryl_methyl,fr_barbitur,fr_bicyclic,fr_dihydropyridine,fr_ester,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
5.313888888888889,0.1208333333333335,0.1208333333333335,0.5922284516615577,9.545454545454543,151.173,0.2248625405975592,-0.3676287733054998,1.181818181818182,15.136768087917734,10.324115864834308,1.9995021028324969,-1.9853567276561883,2.0619501836288245,-2.0476555190343024,1.8460467916839207,3.1860125339283023,-1.65,243.67817650227752,11.46733495432437,0.0,5.824404497999927,11.896678561972989,0.0,0.0,0.0,0.0,14.951935562841626,0.0,6.578935683598497,12.496841729759891,0.0,0.0,0.0,17.469783092042256,0.0,14.951935562841626,0.0,6.923737199690624,11.46733495432437,12.403340181598423,0.0,11.46733495432437,11.896678561972989,0.0,0.0,14.951935562841626,0.0,0.0,0.0,5.573104530069267,90.71,0.0,0.0,11.896678561972989,11.397509028069194,0.0,0.0,6.923737199690624,0.0,21.53087124644012,11.46733495432437,11.227962962962962,0.0,11.341481481481482,0.6814814814814822,0.0,5.415740740740741,0.0,0.1666666666666666,4.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0690999999999998,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.238954212857983,0.2253076184177378,-0.366756389798718,0.7854135781314269,10.470588235294118,250.681,0.3359621562154014,-0.4878768756623695,1.4705882352941178,35.49570440320024,10.129818904506513,2.036407523787902,-2.05872963235298,2.2205495284651837,-1.9917142804237304,2.2508289366725087,2.42829776784903,-1.7399999999999998,6646.697849993919,9.154013890853395,17.939413939439063,0.0,0.0,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,18.17987557383101,24.61992282831084,22.551244703501613,0.0,9.154013890853395,22.57018424633955,0.0,0.0,0.0,6.923737199690624,6.606881964512918,51.86026530440534,5.749511833283905,10.362449272878036,0.0,5.749511833283905,11.600939890232516,6.606881964512918,0.0,6.923737199690624,0.0,10.969244356107035,39.44,0.0,4.794537184071822,12.232468283590904,16.364818327039742,10.949675706161791,6.06636706846161,12.13273413692322,12.990104268152232,6.578935683598497,20.754953781085916,11.238954212857983,1.3031868858654576,1.0195748999188154,0.5907870370370372,0.0,5.614552075459814,0.0,0.1538461538461538,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,3.232720000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.090706333459307,0.0496104707315019,-0.0496104707315019,0.5810616560654853,9.066666666666666,210.277,0.2197549449319271,-0.3526467175359424,0.9333333333333332,16.15139243375779,10.194130509286218,2.025366684855345,-2.024953117294272,1.9448460316282727,-2.2503222862550154,2.231161299655003,3.4295495460891723,-1.58,1767.0797493267626,10.633577208012662,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,13.157871367196996,12.152040213667762,6.4208216229260096,25.93115605767717,0.0,9.589074368143644,11.814359458703011,0.0,10.633577208012662,0.0,19.26246486877803,13.08951281182515,25.30991158086476,0.0,10.633577208012662,0.0,0.0,0.0,24.90387227052816,9.589074368143644,0.0,0.0,0.0,58.2,0.0,9.589074368143644,11.814359458703011,32.35197768060318,0.0,0.0,12.152040213667762,0.0,23.791448575209657,0.0,22.18141266691861,5.288718505920887,0.0,-0.0992209414630038,4.54169989292013,7.920723209036701,0.0,0.4545454545454545,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7610999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.89223828420257,0.0766317082388512,-0.4578240740740733,0.441090345169589,10.411764705882351,232.239,0.3516241185670493,-0.6178879092569419,1.5294117647058822,16.65860716406696,10.26693269274244,2.1653569194840805,-2.1093267762996337,2.062715563982788,-2.432023918289352,2.36181483022614,2.8020265564294933,-2.2999999999999994,8230.924683338097,10.044841608513924,6.606881964512918,5.516700717616262,5.516700717616262,5.693927994848461,5.559266895052008,4.794537184071822,0.0,4.7304076419062255,4.7304076419062255,24.7876899273556,6.06636706846161,12.990104268152232,0.0,9.567996225642858,11.033401435232523,0.0,4.7304076419062255,0.0,6.923737199690624,6.606881964512918,58.1754091630284,0.0,15.127263120694868,0.0,0.0,0.0,11.337289606419144,0.0,12.130990224467917,0.0,11.033401435232523,58.17,5.559266895052008,10.001790208849112,12.30080995936138,15.763809077138747,4.7304076419062255,12.999757306524504,24.26546827384644,0.0,6.578935683598497,4.8375885837366335,17.161173469387755,11.80271557697153,0.4601152683295559,0.0,1.5365046296296296,5.186558484504913,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.5579200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.69358024691358,0.0123148148148153,-0.4982602670697902,0.7203434488045808,9.933333333333334,226.66299999999995,0.3311432712419003,-0.2950993190185538,1.2666666666666666,35.49569130631923,10.48628143533195,2.0689676524658545,-2.0665186084728133,1.9703464843152148,-2.3884195739586827,2.211253949960382,3.4781145225621946,-1.5499999999999996,2047.621157663314,0.0,5.022633313741326,0.0,0.0,5.559266895052007,5.689743398203474,13.928736479654532,4.794537184071822,0.0,13.157871367196996,23.75298010390028,0.0,19.28635638343823,0.0,0.0,11.600939890232516,0.0,9.13419929558271,0.0,13.08951281182515,0.0,57.36747312761828,0.0,11.24901029325548,0.0,0.0,11.600939890232516,9.13419929558271,13.08951281182515,0.0,5.022633313741326,0.0,44.0,11.24901029325548,9.589074368143644,11.5673897196539,6.544756405912575,4.567099647791355,16.839963326238312,6.076020106833881,0.0,13.157871367196996,11.600939890232516,23.17363032249937,0.0123148148148153,-0.911038044847568,0.0,4.338615835222978,7.450508314436886,0.0,0.2,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0353999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.732827590912908,0.0487304363639133,-0.3077106428991345,0.919643862380939,10.0,258.277,0.2908486084750213,-0.4591912790021821,1.1578947368421053,16.34062220541161,10.228251760491968,2.091699618881897,-2.1475756200834706,2.1723277061115107,-2.2218791317404705,2.923459066778068,2.069068215582925,-2.56,27258.332338638706,14.633849271910154,0.0,5.760247418874442,5.907179729351506,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,0.0,36.39820241076966,25.346181731734937,6.263162995639057,14.006225305196992,23.189132008070136,0.0,0.0,0.0,6.923737199690624,17.264370317534,48.42161282528316,0.0,10.216698334856808,11.374772549367124,0.0,0.0,18.8620314413802,4.794537184071822,0.0,0.0,0.0,62.55,0.0,9.589074368143644,17.57460687757745,5.687386274683562,5.687386274683562,18.08680992618016,43.44587439344685,0.0,5.316788604006331,4.417150937053347,24.46483160840349,2.703553476946334,1.4079626217771064,-0.1018757500449407,1.4442774546814952,1.4926531976554522,1.6932244163097336,0.1428571428571428,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.5146000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.650129440665156,0.2486805555555558,-4.562476851851852,0.7296858129161745,11.375,233.213,0.4777997611422253,-0.3766922392120481,1.375,19.413219587986937,10.06916184477606,2.4289067481411646,-2.1568171407631107,2.3205852079237927,-2.273018499661593,2.1449633119336027,3.5155596118206547,-1.59,2211.4571746035444,4.899909730850478,5.563451491696996,11.980088517978016,0.0,5.693927994848461,6.176298517443475,4.794537184071822,4.9839785209472085,13.17124514302446,0.0,0.0,6.923737199690624,20.16171103381599,5.687386274683562,22.94976084804349,11.4706312210485,0.0,0.0,0.0,13.100035717134098,18.99525369620486,23.520590126620142,0.0,9.883888251797686,18.858631417708025,0.0,0.0,19.87858891171932,6.176298517443475,0.0,0.0,0.0,34.45,17.653471458656874,17.96578232709628,11.250837766380558,0.0,6.923737199690624,17.163120370925164,14.09534396535438,0.0,4.9839785209472085,0.0,14.844583333333334,0.0,-1.0928009259259253,-0.6177083333333331,-3.391249999999999,1.1164814814814816,3.1704913076341645,0.4,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.7881,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.609822373393802,0.3587962962962967,-0.8615046296296294,0.4427906109725376,13.307692307692308,199.255,0.1152180779263057,-0.7871008090800096,1.6923076923076923,32.13347326971012,9.9827475986704,2.231974944443148,-2.2967923023662413,2.176389405920313,-2.432846827266287,2.581835931302468,3.0082265404691277,-0.91,1019.8251928644748,15.894602647675782,5.711685002770702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934735,11.22207979521215,25.293904238308773,5.538925252383345,4.877147193701299,5.20725302477729,17.048470880705437,0.0,5.480096598121202,5.15571272675054,19.38639965176459,0.0,27.597197125867723,0.0,5.480096598121202,0.0,0.0,11.336785877934735,16.45786327993134,0.0,5.20725302477729,0.0,0.0,67.67999999999999,5.538925252383345,5.20725302477729,0.0,5.711685002770702,4.877147193701299,11.336785877934735,19.913841467842857,16.92652643704873,5.15571272675054,5.20725302477729,0.7878240740740744,24.39021211262283,1.3437731481481487,0.0,0.0,3.322962962962963,0.0,0.375,2.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.507898715041572,0.1649640967498111,-0.4387443310657593,0.7468371919365746,10.9375,221.22,0.2762538251939788,-0.3102124618185528,1.5625,16.15068712255335,10.193088207698748,2.10681852472104,-2.075370763893712,2.0544571072919484,-2.216952736242699,2.6453871244530736,2.468616370799737,-2.18,5288.128861781695,5.316788604006331,12.14518285259957,0.0,5.907179729351506,11.3369206189712,0.0,14.68775617644468,9.499376414562832,4.9839785209472085,0.0,13.847474399381248,0.0,11.984273114623004,0.0,4.794537184071822,17.502696231105727,0.0,19.58203674381108,5.917906046161393,13.847474399381248,5.316788604006331,22.74749122234998,0.0,10.87605549905834,5.817862777835028,0.0,0.0,25.489216473162585,4.794537184071822,5.917906046161393,0.0,5.777653723919194,92.15,5.559266895052007,9.589074368143644,17.602739499432094,5.817862777835028,0.0,16.909085036841773,13.847474399381248,0.0,20.383427454201787,0.0,30.23136243386244,5.373185941043085,-0.4387443310657593,0.2301804610733195,1.395638699924414,3.534626795162509,0.0,0.3333333333333333,2.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0120999999999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6409259259259255,0.6140854119425545,0.6140854119425545,0.8272033839040371,12.176470588235292,232.35100000000003,0.1622139228646941,-0.3372059620845017,1.1176470588235294,15.1890164641371,10.209842353651602,2.1861250833123105,-2.258683804128476,2.0900685736789337,-3.162025615425923,2.667876314520772,2.220398024933982,-1.35,8619.908372216614,9.883888251797686,6.544756405912575,5.824404497999927,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,12.13273413692322,39.82768293568572,0.0,23.117083093528446,4.899909730850478,11.033401435232523,0.0,9.967957041894415,0.0,46.32338686297099,0.0,30.08987277184637,0.0,4.899909730850478,0.0,0.0,0.0,22.05163870019034,6.544756405912575,0.0,0.0,11.033401435232523,33.120000000000005,0.0,0.0,0.0,12.08368165829592,23.40256233914502,0.0,4.899909730850478,12.13273413692322,49.79563997758012,0.0,9.604079743008317,0.0,2.1978930461073323,1.086666666666667,0.0,10.009884731670445,0.0,0.5,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.7645999999999993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
